timestamp,nanoTime,type,x,y,z,w,label
1761853382848,62823029016502,MAG,26.156252,-17.737501,-9.918751,0.0,5
1761853382849,62823029206189,ROT_VEC,0.32303944,0.4354498,0.5833996,0.60470974,5
1761853382850,62823030351450,ACC,-1.6761723,8.671589,4.738985,0.0,5
1761853382859,62823039735095,GYRO,0.022143848,0.035124727,0.004123337,0.0,5
1761853382869,62823049663845,ROT_VEC,0.32146198,0.43546218,0.5844462,0.6045308,5
1761853382869,62823049837804,MAG,27.937502,-16.85625,-11.137501,0.0,5
1761853382871,62823052137387,ACC,-1.5421742,8.812167,4.436293,0.0,5
1761853382880,62823060699523,GYRO,0.08414663,0.07101303,0.008399391,0.0,5
1761853382889,62823069343950,MAG,27.018751,-17.53125,-10.03125,0.0,5
1761853382893,62823073346502,ACC,-1.5762719,8.682955,4.1174498,0.0,5
1761853382901,62823081494418,GYRO,0.10033454,0.108581215,0.018784093,0.0,5
1761853382910,62823090797960,ROT_VEC,0.3216863,0.43597087,0.5840119,0.6044646,5
1761853382910,62823090971502,ROT_VEC,0.32209536,0.4367565,0.5834547,0.6042176,5
1761853382910,62823091062387,MAG,26.812502,-18.69375,-9.76875,0.0,5
1761853382913,62823093929939,ACC,-1.6875381,8.625527,3.8775692,0.0,5
1761853382921,62823102020564,GYRO,0.091477,0.10919208,0.05177079,0.0,5
1761853382929,62823109910252,ROT_VEC,0.3226872,0.43745673,0.5829641,0.6038687,5
1761853382929,62823110111554,MAG,28.312502,-16.9125,-9.806251,0.0,5
1761853382933,62823113828637,ACC,-1.5601203,8.668598,3.6574295,0.0,5
1761853382943,62823123389366,GYRO,0.0650571,0.04459313,0.07666353,0.0,5
1761853382949,62823129727700,ROT_VEC,0.3236468,0.43761203,0.58249104,0.6036991,5
1761853382949,62823129912856,MAG,26.081251,-18.206251,-7.70625,0.0,5
