timestamp,nanoTime,type,x,y,z,w,label
1761849247007,58687187438809,MAG,23.400002,-12.95625,-15.7875,0.0,1
1761849247009,58687190098548,ACC,-0.1160519,7.159325,6.279963,0.0,1
1761849247018,58687198356986,GYRO,0.011148282,-0.018936807,-1.527162E-4,0.0,1
1761849247026,58687207031986,ROT_VEC,0.29361102,0.2774859,0.6082257,0.6832683,1
1761849247027,58687207192923,MAG,22.78125,-14.418751,-18.16875,0.0,1
1761849247030,58687210927038,ACC,-0.17108682,7.062416,6.3924255,0.0,1
1761849247038,58687219181361,GYRO,-0.013897174,0.0025961753,-0.0030543238,0.0,1
1761849247045,58687225715996,MAG,22.1625,-14.55,-17.550001,0.0,1
1761849247047,58687227623496,ROT_VEC,0.2936433,0.27752635,0.60821974,0.68324333,1
1761849247051,58687231663184,ACC,-0.3044867,7.033104,6.59103,0.0,1
1761849247059,58687239930736,GYRO,-0.0059559317,0.022754714,0.0058032153,0.0,1
1761849247073,58687253890267,MAG,24.73125,-12.337501,-17.23125,0.0,1
1761849247073,58687254003965,ROT_VEC,0.29321897,0.27757868,0.6085249,0.6831326,1
1761849247073,58687254053392,ACC,-0.29790643,7.172486,6.4588265,0.0,1
1761849247080,58687260827819,GYRO,-0.016035201,-0.0050396346,0.005345067,0.0,1
1761849247086,58687266596413,MAG,21.618752,-15.3,-15.69375,0.0,1
1761849247089,58687269445163,ROT_VEC,0.29311097,0.2774205,0.60841703,0.68333924,1
1761849247093,58687273717611,ACC,-0.19142582,7.2466636,6.5018973,0.0,1
1761849247101,58687281915059,GYRO,-0.02611447,-0.031459536,-0.0044287695,0.0,1
1761849247106,58687286879642,MAG,20.25,-17.0625,-15.937501,0.0,1
1761849247110,58687290210788,ROT_VEC,0.29335174,0.27711928,0.60815966,0.6835872,1
1761849247114,58687294353809,ACC,-0.19142582,7.173682,6.695118,0.0,1
1761849247122,58687302644590,GYRO,-0.004734202,-0.017715078,-0.00320704,0.0,1
1761849247125,58687305800684,MAG,22.462502,-14.94375,-16.29375,0.0,1
1761849247130,58687311097298,ROT_VEC,0.2933593,0.27709913,0.6082682,0.6834956,1
1761849247135,58687315247819,ACC,-0.2009971,7.118049,6.6999035,0.0,1
1761849247143,58687323438288,GYRO,0.026419902,0.014966187,0.005345067,0.0,1
1761849247145,58687325635319,MAG,22.143751,-14.400001,-17.75625,0.0,1
1761849247152,58687332192663,ROT_VEC,0.29315972,0.2773062,0.6085573,0.6832398,1
1761849247156,58687336279173,ACC,-0.16869399,7.108478,6.4683976,0.0,1
1761849247164,58687344508184,GYRO,0.018173227,0.017867794,-0.003970621,0.0,1
1761849247165,58687345768704,MAG,22.3125,-14.025001,-15.825001,0.0,1
1761849247172,58687352850319,ROT_VEC,0.2931462,0.27741268,0.6086036,0.6831612,1
1761849247176,58687356994798,ACC,-0.25184458,7.1228347,6.373283,0.0,1
1761849247186,58687366585684,GYRO,-0.0070249448,-0.0042760535,-0.008399391,0.0,1
1761849247186,58687366723652,MAG,24.487501,-12.39375,-16.987501,0.0,1
1761849247199,58687379198965,ACC,-0.29850462,7.1342006,6.409774,0.0,1
1761849247207,58687387193236,GYRO,-0.01970039,-0.017562363,-1.527162E-4,0.0,1
1761849247207,58687387353600,MAG,21.806252,-16.3875,-15.95625,0.0,1
1761849247207,58687387847975,ROT_VEC,0.29325676,0.27733544,0.6083951,0.6833308,1
1761849247220,58687400801361,ACC,-0.24705894,7.1365933,6.5886374,0.0,1
1761849247225,58687406079902,ROT_VEC,0.29325184,0.27724016,0.6082722,0.683481,1
1761849247226,58687406246413,MAG,24.112501,-12.4875,-16.7625,0.0,1
1761849247226,58687406983236,GYRO,-0.01847866,-0.0021380268,0.007788526,0.0,1
1761849247244,58687424475111,ACC,-0.18544376,7.1509504,6.6125655,0.0,1
1761849247245,58687425953704,ROT_VEC,0.29306933,0.27721268,0.6083828,0.6834719,1
1761849247245,58687426114225,MAG,23.4375,-12.975,-18.206251,0.0,1
1761849247247,58687427904329,GYRO,-0.005497783,-0.0018325944,0.0042760535,0.0,1
1761849247262,58687442539590,ACC,-0.12921242,7.1916285,6.544968,0.0,1
1761849247265,58687446156933,ROT_VEC,0.292953,0.27704886,0.60853744,0.6834505,1
1761849247266,58687446318861,MAG,22.800001,-13.106251,-15.937501,0.0,1
1761849247268,58687448763236,GYRO,-0.008704823,-0.0059559317,-0.00763581,0.0,1
1761849247282,58687462757767,ACC,-0.232702,7.1342006,6.5688963,0.0,1
1761849247286,58687466875267,ROT_VEC,0.29306212,0.27696133,0.6084689,0.6835003,1
1761849247286,58687467027454,MAG,22.518751,-15.262501,-16.95,0.0,1
1761849247289,58687469591152,GYRO,0.003970621,-0.004734202,-0.0056504994,0.0,1
1761849247304,58687484206152,ACC,-0.26021945,7.0983086,6.5515485,0.0,1
1761849247307,58687487193131,ROT_VEC,0.29308403,0.27695513,0.6084718,0.6834908,1
1761849247307,58687487340423,MAG,22.59375,-13.968751,-18.1875,0.0,1
1761849247310,58687490542506,GYRO,0.008399391,0.00641408,0.0025961753,0.0,1
1761849247324,58687504426152,ACC,-0.232702,7.1102724,6.4719872,0.0,1
1761849247325,58687506162663,ROT_VEC,0.29297596,0.27707773,0.60852623,0.683439,1
1761849247326,58687506364277,MAG,23.60625,-13.25625,-17.925001,0.0,1
1761849247342,58687522824798,GYRO,-0.0010690134,0.0074830935,0.0010690134,0.0,1
1761849247344,58687524667246,ACC,-0.2219343,7.1018977,6.445068,0.0,1
1761849247345,58687526042663,ROT_VEC,0.29286373,0.2771376,0.60851026,0.68347704,1
1761849247346,58687526578548,MAG,21.862501,-15.093751,-17.493752,0.0,1
1761849247352,58687532260736,GYRO,-0.013286309,0.007941242,-3.054324E-4,0.0,1
1761849247367,58687547538288,ROT_VEC,0.29277882,0.27702606,0.60851413,0.6835552,1
1761849247367,58687547786204,ACC,-0.25842485,7.1706915,6.398408,0.0,1
1761849247367,58687547913340,MAG,22.21875,-13.556251,-15.375001,0.0,1
1761849247373,58687553226048,GYRO,-0.029779658,-0.013897174,0.0033597562,0.0,1
1761849247388,58687568371933,ROT_VEC,0.29285324,0.27679023,0.6082944,0.6838143,1
1761849247388,58687568622923,ACC,-0.18065812,7.1485577,6.617351,0.0,1
1761849247388,58687568717975,MAG,20.79375,-17.268751,-16.48125,0.0,1
1761849247393,58687574171465,GYRO,-0.027794348,-0.013897174,1.527162E-4,0.0,1
1761849247408,58687588306986,ROT_VEC,0.2927963,0.27656838,0.6083413,0.6838868,1
1761849247408,58687588602506,ACC,-0.19920248,7.135397,6.725028,0.0,1
1761849247408,58687588693808,MAG,22.06875,-16.331251,-17.25,0.0,1
1761849247414,58687594894954,GYRO,-0.003817905,-0.0067195124,-0.0015271619,0.0,1
1761849247426,58687607157194,MAG,22.81875,-13.106251,-17.2875,0.0,1
1761849247427,58687607411777,ROT_VEC,0.29259437,0.27652985,0.6085943,0.6837637,1
1761849247427,58687607523131,ACC,-0.1902294,7.1419773,6.6855464,0.0,1
1761849247435,58687615871413,GYRO,0.016493348,0.013286309,-0.0030543238,0.0,1
1761849247447,58687627909173,ROT_VEC,0.29248935,0.27674732,0.60877764,0.6835574,1
1761849247448,58687628273235,MAG,23.60625,-13.25625,-16.875,0.0,1
1761849247448,58687628465110,ACC,-0.25064817,7.0893354,6.5072813,0.0,1
1761849247456,58687636758340,GYRO,0.025503604,0.020158539,0.0025961753,0.0,1
